ID_Nodo,Latitud,Longitud,Calle_A,Calle_B,Nombre_Esquina
3954626673,-24.8053951,-65.4219326,Avenida Bélgica,General Gregorio Aráoz de Lamadrid,Avenida Bélgica y General Gregorio Aráoz de Lamadrid
4236758002,-24.7943937,-65.3928748,13 de Julio,Avenida La Cumbre,13 de Julio y Avenida La Cumbre
4236758013,-24.7829072,-65.4018943,Apolinario Figueroa,Del Milagro,Apolinario Figueroa y Del Milagro
4236758024,-24.7829155,-65.4016891,Apolinario Figueroa,Del Milagro,Apolinario Figueroa y Del Milagro
4236758061,-24.7716398,-65.3979488,Avenida Reyes Católicos,Los Nogales,Avenida Reyes Católicos y Los Nogales
4236827694,-24.7699423,-65.4007068,Las Heras,Pasaje Padilla,Las Heras y Pasaje Padilla
4236827695,-24.7698269,-65.4021075,Juramento,Pasaje Padilla,Juramento y Pasaje Padilla
4236827696,-24.7696908,-65.4034748,Pasaje Padilla,Vicente López,Pasaje Padilla y Vicente López
4236827698,-24.7712065,-65.4008572,Gregorio Vélez,Las Heras,Gregorio Vélez y Las Heras
4236827699,-24.7710936,-65.4022343,Gregorio Vélez,Juramento,Gregorio Vélez y Juramento
4236827700,-24.7709651,-65.4036014,Gregorio Vélez,Vicente López,Gregorio Vélez y Vicente López
4236848036,-24.804893,-65.429125,Cornelio Saavedra,Ingeniero Abel F. Cornejo,Cornelio Saavedra y Ingeniero Abel F. Cornejo
4236848037,-24.8042621,-65.429009,Cornelio Saavedra,Dionisio Ramos,Cornelio Saavedra y Dionisio Ramos
4240241487,-24.8094453,-65.4029123,Libertad,Manuela González de Tood,Libertad y Manuela González de Tood
4240242099,-24.8063662,-65.4039413,Los Artesanos,Santa Fe,Los Artesanos y Santa Fe
4240242100,-24.8064641,-65.4027032,Los Artesanos,Manuela González de Tood,Los Artesanos y Manuela González de Tood
4240242101,-24.806477,-65.4025457,Los Artesanos,San Felipe y Santiago,Los Artesanos y San Felipe y Santiago
4240242114,-24.8030475,-65.4167624,Atahualpa,Remedios Escalada de San Martín,Atahualpa y Remedios Escalada de San Martín
4240242115,-24.8034473,-65.4167882,Atahualpa,Dalmacio Vélez Sársfield,Atahualpa y Dalmacio Vélez Sársfield
4240242141,-24.7999316,-65.4035161,Juan Galo Lavalle,Leopoldo Lugones,Juan Galo Lavalle y Leopoldo Lugones
4240242142,-24.8000348,-65.4021524,Leopoldo Lugones,Manuela González de Tood,Leopoldo Lugones y Manuela González de Tood
4240297252,-24.7755143,-65.4096322,Bartolomé Mitre,José Hernández,Bartolomé Mitre y José Hernández
4240297253,-24.7756052,-65.4082427,Facundo de Zuviría,José Hernández,Facundo de Zuviría y José Hernández
4240297275,-24.7732535,-65.4148482,Aniceto Latorre,Avenida Domingo Faustino Sarmiento,Aniceto Latorre y Avenida Domingo Faustino Sarmiento
4240297278,-24.7710301,-65.4146439,Avenida Domingo Faustino Sarmiento,General Juan Antonio Álvarez de Arenales,Avenida Domingo Faustino Sarmiento y General Juan Antonio Álvarez de Arenales
4240571024,-24.7822237,-65.4214387,Almirante Guillermo Brown,Gonzalo de Abreu,Almirante Guillermo Brown y Gonzalo de Abreu
4240571025,-24.7823177,-65.4200404,Gonzalo de Abreu,Simón Bolívar,Gonzalo de Abreu y Simón Bolívar
4240571026,-24.7753595,-65.4213922,Bernardo O'Higgins,Cabo Miguel Ángel Fariña,Bernardo O'Higgins y Cabo Miguel Ángel Fariña
4240571027,-24.7740872,-65.4212633,12 de Octubre,Cabo Miguel Ángel Fariña,12 de Octubre y Cabo Miguel Ángel Fariña
4240571032,-24.7875846,-65.4240646,España,Juana E. Velarde,España y Juana E. Velarde
4240571033,-24.7889198,-65.424194,Caseros,Juana E. Velarde,Caseros y Juana E. Velarde
4240571034,-24.7905965,-65.4263606,Chacabuco,Las Piedras,Chacabuco y Las Piedras
4240571035,-24.7906883,-65.4249851,Francisco Narciso de Laprida,Las Piedras,Francisco Narciso de Laprida y Las Piedras
4240571036,-24.7833267,-65.4257035,Doctor Bernabé López,Maipú,Doctor Bernabé López y Maipú
4240571038,-24.7832109,-65.4243126,Doctor Bernabé López,Rudecindo Ibazeta,Doctor Bernabé López y Rudecindo Ibazeta
4240571041,-24.7852997,-65.4300939,Juan Esteban Pedernera,Pablo Soria,Juan Esteban Pedernera y Pablo Soria
4240571043,-24.7784284,-65.4307465,Adolfo Alsina,Coronel Manuel Isidoro Suárez,Adolfo Alsina y Coronel Manuel Isidoro Suárez
4240571047,-24.7780229,-65.4312874,Adolfo Alsina,Luis Patrón Costas,Adolfo Alsina y Luis Patrón Costas
4240623468,-24.7934176,-65.4313953,César Díaz Peralta,Mendoza,César Díaz Peralta y Mendoza
4240623471,-24.7922484,-65.432064,César Díaz Peralta,José Valentín de Olavarría,César Díaz Peralta y José Valentín de Olavarría
4240623476,-24.7819854,-65.4328722,Juan Martín Leguizamón,Luis Burela,Juan Martín Leguizamón y Luis Burela
4240623477,-24.7821191,-65.4326078,Juan Martín Leguizamón,Luis P. Costas,Juan Martín Leguizamón y Luis P. Costas
4240623819,-24.7833579,-65.4327166,Luis P. Costas,Santiago del Estero,Luis P. Costas y Santiago del Estero
4240623820,-24.7832539,-65.4337135,Luis Burela,Santiago del Estero,Luis Burela y Santiago del Estero
4240682098,-24.8032968,-65.4195265,Dalmacio Vélez Sársfield,Pasaje Limache,Dalmacio Vélez Sársfield y Pasaje Limache
4240682099,-24.802979,-65.4195121,Pasaje Limache,Remedios Escalada de San Martín,Pasaje Limache y Remedios Escalada de San Martín
4240682104,-24.7993108,-65.4207352,Chicoana,General José María Paz,Chicoana y General José María Paz
4240682105,-24.7990662,-65.41941,Chicoana,José Ignacio de Gorriti,Chicoana y José Ignacio de Gorriti
4240682114,-24.8009917,-65.423048,10 de Octubre,Guachipas,10 de Octubre y Guachipas
4240682115,-24.8012113,-65.4243653,Francisco Narciso de Laprida,Guachipas,Francisco Narciso de Laprida y Guachipas
4240682117,-24.8026385,-65.4247185,Dalmacio Vélez Sársfield,San Carlos,Dalmacio Vélez Sársfield y San Carlos
4240682118,-24.8027311,-65.4253753,Chacabuco,Dalmacio Vélez Sársfield,Chacabuco y Dalmacio Vélez Sársfield
4393716695,-24.7844,-65.4258791,Aarón Castellanos,Maipú,Aarón Castellanos y Maipú
4783628461,-24.7874934,-65.4122065,Antonio Balcarce,Avenida Manuel Belgrano,Antonio Balcarce y Avenida Manuel Belgrano
4890760995,-24.7713336,-65.4244621,Doctor Manuel Anzoátegui,Maipú,Doctor Manuel Anzoátegui y Maipú
4890760996,-24.7726207,-65.4246159,Aniceto Latorre,Maipú,Aniceto Latorre y Maipú
4890760997,-24.7738734,-65.4247342,12 de Octubre,Maipú,12 de Octubre y Maipú
5018689840,-24.8067958,-65.4196478,Avenida Paraguay,Virgilio Tedín,Avenida Paraguay y Virgilio Tedín
5107779228,-24.781629,-65.4011554,Avenida Uruguay,Néstor Patrón Costas,Avenida Uruguay y Néstor Patrón Costas
5750550016,-24.8029397,-65.4288863,Cornelio Saavedra,Manuel Alberti,Cornelio Saavedra y Manuel Alberti
5909157744,-24.786977,-65.4033972,General Martín Miguel de Güemes,Gertrudis Medeiros de Cornejo,General Martín Miguel de Güemes y Gertrudis Medeiros de Cornejo
5910349668,-24.7805034,-65.4212509,Almirante Guillermo Brown,Avenida Entre Ríos,Almirante Guillermo Brown y Avenida Entre Ríos
5910349670,-24.780609,-65.4198824,Avenida Entre Ríos,Simón Bolívar,Avenida Entre Ríos y Simón Bolívar
5910349672,-24.7806942,-65.4185171,Avenida Entre Ríos,Marcelo T. de Alvear,Avenida Entre Ríos y Marcelo T. de Alvear
5910349673,-24.7808083,-65.4170868,Adolfo Güemes,Avenida Entre Ríos,Adolfo Güemes y Avenida Entre Ríos
5910349674,-24.7808944,-65.415652,Avenida Domingo Faustino Sarmiento,Avenida Entre Ríos,Avenida Domingo Faustino Sarmiento y Avenida Entre Ríos
5910349675,-24.7809896,-65.4142584,25 de Mayo,Avenida Entre Ríos,25 de Mayo y Avenida Entre Ríos
5910349676,-24.7810859,-65.4128775,20 de Febrero,Avenida Entre Ríos,20 de Febrero y Avenida Entre Ríos
5910349677,-24.7811681,-65.4115287,Antonio Balcarce,Avenida Entre Ríos,Antonio Balcarce y Avenida Entre Ríos
5910349678,-24.7812553,-65.4101743,Avenida Entre Ríos,Bartolomé Mitre,Avenida Entre Ríos y Bartolomé Mitre
5910349679,-24.7813542,-65.4087905,Avenida Entre Ríos,Facundo de Zuviría,Avenida Entre Ríos y Facundo de Zuviría
5910349680,-24.7814451,-65.4074079,Avenida Entre Ríos,Deán Funes,Avenida Entre Ríos y Deán Funes
5910349681,-24.7815328,-65.4060472,Avenida Entre Ríos,Juan Martín de Pueyrredón,Avenida Entre Ríos y Juan Martín de Pueyrredón
5910349682,-24.7817105,-65.4034527,Avenida Entre Ríos,Avenida del Bicentenario de la Batalla de Salta,Avenida Entre Ríos y Avenida del Bicentenario de la Batalla de Salta
5912829451,-24.7804092,-65.4226747,Avenida Entre Ríos,Martín Cornejo,Avenida Entre Ríos y Martín Cornejo
5912829452,-24.7803339,-65.423868,Avenida Entre Ríos,Rudecindo Ibazeta,Avenida Entre Ríos y Rudecindo Ibazeta
5912829453,-24.7802402,-65.4253985,Avenida Entre Ríos,Maipú,Avenida Entre Ríos y Maipú
5912829454,-24.7801243,-65.4268494,Avenida Entre Ríos,República de Siria,Avenida Entre Ríos y República de Siria
5912829455,-24.7800209,-65.4282454,Avenida Entre Ríos,Junín,Avenida Entre Ríos y Junín
5912829604,-24.7802825,-65.4246867,Avenida Entre Ríos,Pasaje Riobamba,Avenida Entre Ríos y Pasaje Riobamba
5919417234,-24.7987097,-65.3992586,Doctor Juan Antonio Fernández,Miguel Tedín,Doctor Juan Antonio Fernández y Miguel Tedín
5923385194,-24.7982768,-65.4182244,Andrés Ugarriza,Orán,Andrés Ugarriza y Orán
5923385195,-24.7987963,-65.4181079,Andrés Ugarriza,Chicoana,Andrés Ugarriza y Chicoana
5938132080,-24.803888,-65.422982,10 de Octubre,Balbino Zaporta,10 de Octubre y Balbino Zaporta
5977169197,-24.8084428,-65.4017215,Cristóbal Colón,San Felipe y Santiago,Cristóbal Colón y San Felipe y Santiago
5977169198,-24.8086919,-65.4028548,Manuela González de Tood,Parque Patricios,Manuela González de Tood y Parque Patricios
5977169199,-24.8087017,-65.4016137,Parque Patricios,San Felipe y Santiago,Parque Patricios y San Felipe y Santiago
5977169200,-24.8089181,-65.4028695,Manuela González de Tood,Puerto Rico,Manuela González de Tood y Puerto Rico
5977169201,-24.8089178,-65.401521,Puerto Rico,San Felipe y Santiago,Puerto Rico y San Felipe y Santiago
5977169202,-24.8091585,-65.4028878,Manuela González de Tood,Nueva Zelanda,Manuela González de Tood y Nueva Zelanda
5977169203,-24.8091519,-65.4014208,Nueva Zelanda,San Felipe y Santiago,Nueva Zelanda y San Felipe y Santiago
5982075008,-24.7852036,-65.4335064,Cartero Bruno Ramírez,Pasaje Domingo de Basavilbaso,Cartero Bruno Ramírez y Pasaje Domingo de Basavilbaso
6067596625,-24.7765034,-65.4234459,Florentino Ameghino,Rudecindo Ibazeta,Florentino Ameghino y Rudecindo Ibazeta
6067604756,-24.8034792,-65.4038096,Juan Galo Lavalle,San Felipe y Santiago,Juan Galo Lavalle y San Felipe y Santiago
6074176262,-24.8006796,-65.4250354,San Carlos,Tucumán,San Carlos y Tucumán
6077476411,-24.7969445,-65.3959947,General Richieri,Nuestra Señora de Talavera,General Richieri y Nuestra Señora de Talavera
6096472689,-24.7839438,-65.4341805,Luis Burela,Santiago del Estero,Luis Burela y Santiago del Estero
6096841888,-24.7798233,-65.4032889,Avenida del Bicentenario de la Batalla de Salta,Natalio Roldán,Avenida del Bicentenario de la Batalla de Salta y Natalio Roldán
6124295390,-24.7783008,-65.4153642,Avenida Domingo Faustino Sarmiento,Mariano Necochea,Avenida Domingo Faustino Sarmiento y Mariano Necochea
6124295391,-24.7770264,-65.4152288,Avenida Domingo Faustino Sarmiento,Florentino Ameghino,Avenida Domingo Faustino Sarmiento y Florentino Ameghino
6579921757,-24.7820225,-65.432788,Gonzalo de Abreu,Juan Martín Leguizamón,Gonzalo de Abreu y Juan Martín Leguizamón
6917297150,-24.7998459,-65.4182262,Islas Malvinas,Poeta José Martí,Islas Malvinas y Poeta José Martí
6917297151,-24.7998638,-65.4175741,Jujuy,Poeta José Martí,Jujuy y Poeta José Martí
7029815948,-24.7955964,-65.3927211,Alfredo Madrid,Juana Hernández,Alfredo Madrid y Juana Hernández
7439686385,-24.7985354,-65.4174263,Esteco,Jujuy,Esteco y Jujuy
7590861870,-24.7870639,-65.4053336,Avenida Manuel Belgrano,General Martín Miguel de Güemes,Avenida Manuel Belgrano y General Martín Miguel de Güemes
7684408048,-24.7793129,-65.4184019,Adolfo Alsina,Marcelo T. de Alvear,Adolfo Alsina y Marcelo T. de Alvear
7686432683,-24.8030252,-65.4203348,Dalmacio Vélez Sársfield,General José María Paz,Dalmacio Vélez Sársfield y General José María Paz
7686444023,-24.8052191,-65.4140814,De la Democracia,Escuadrón de los Gauchos,De la Democracia y Escuadrón de los Gauchos
7686444026,-24.8095153,-65.4113989,De la Democracia,Doctor Damián Torino,De la Democracia y Doctor Damián Torino
7686444027,-24.809644,-65.4115776,De la Democracia,José M. Astigueta,De la Democracia y José M. Astigueta
7686444115,-24.8041431,-65.3926175,Las Amapolas,Los Gladiolos,Las Amapolas y Los Gladiolos
7686444587,-24.8037292,-65.3927194,Las Amapolas,Las Violetas,Las Amapolas y Las Violetas
7799471501,-24.8109324,-65.4064806,Fray Juan de la Zerda,Rodrigo Pereyra,Fray Juan de la Zerda y Rodrigo Pereyra
7799471502,-24.8109269,-65.4070859,Catamarca,Fray Juan de la Zerda,Catamarca y Fray Juan de la Zerda
7799595931,-24.8113399,-65.4109517,Doctor Vicente Solá,Padre Agustin de Castañarez,Doctor Vicente Solá y Padre Agustin de Castañarez
7799798720,-24.8081598,-65.4068922,Avenida Independencia,Catamarca,Avenida Independencia y Catamarca
7799798725,-24.8081528,-65.408328,Avenida Independencia,Hernando de Lerma,Avenida Independencia y Hernando de Lerma
7799798728,-24.8081555,-65.4098592,Avenida Independencia,Pasaje Bolivia,Avenida Independencia y Pasaje Bolivia
7799798730,-24.8081569,-65.4097618,Avenida Independencia,Córdoba,Avenida Independencia y Córdoba
7799798737,-24.808163,-65.4042078,Avenida Independencia,Juan Galo Lavalle,Avenida Independencia y Juan Galo Lavalle
7799798748,-24.8081273,-65.4014476,Avenida Independencia,Francisco Gabino Arias,Avenida Independencia y Francisco Gabino Arias
7800030781,-24.8081336,-65.4018473,Avenida Independencia,San Felipe y Santiago,Avenida Independencia y San Felipe y Santiago
8138806563,-24.8050808,-65.3929826,Avenida Los Lirios,Los Gladiolos,Avenida Los Lirios y Los Gladiolos
8138806567,-24.8051358,-65.3932618,Avenida Los Lirios,Los Gladiolos,Avenida Los Lirios y Los Gladiolos
8398987638,-24.8081598,-65.4037649,Avenida Independencia,Santa Fe,Avenida Independencia y Santa Fe
8398987678,-24.8084584,-65.4028404,Cristóbal Colón,Manuela González de Tood,Cristóbal Colón y Manuela González de Tood
8415593438,-24.7913571,-65.4057127,Catamarca,Rudecindo Alvarado,Catamarca y Rudecindo Alvarado
8415593466,-24.8103495,-65.4099268,Córdoba,Gabino Blanco,Córdoba y Gabino Blanco
8421009331,-24.8073212,-65.4096981,Córdoba,Pasaje Ernesto Sola,Córdoba y Pasaje Ernesto Sola
8421009335,-24.8109366,-65.4099719,Córdoba,Doctor Vicente Solá,Córdoba y Doctor Vicente Solá
8421009356,-24.8073018,-65.4104195,Pasaje Ernesto Sola,Pasaje Juan Adrián Cornejo,Pasaje Ernesto Sola y Pasaje Juan Adrián Cornejo
8421009366,-24.8102094,-65.4099171,Córdoba,Gabino Blanco,Córdoba y Gabino Blanco
8421009370,-24.8094717,-65.4098664,Córdoba,Doctor Damián Torino,Córdoba y Doctor Damián Torino
8421009372,-24.8081555,-65.4061641,Avenida Independencia,Pasaje Napoleón Peña,Avenida Independencia y Pasaje Napoleón Peña
8421009375,-24.8081598,-65.4046453,Avenida Independencia,Carmen Puch de Güemes,Avenida Independencia y Carmen Puch de Güemes
8426969714,-24.8061896,-65.402676,Manuela González de Tood,San Felipe y Santiago,Manuela González de Tood y San Felipe y Santiago
11449410633,-24.7795482,-65.4323115,Avenida Entre Ríos,Avenida de Circunvalación Papa Juan XXIII,Avenida Entre Ríos y Avenida de Circunvalación Papa Juan XXIII
11449410635,-24.7795746,-65.4322464,Avenida Entre Ríos,Avenida de Circunvalación Papa Juan XXIII,Avenida Entre Ríos y Avenida de Circunvalación Papa Juan XXIII
11623939971,-24.7848631,-65.4363349,Andrés Pacheco de Melo,Avenida de Circunvalación Papa Juan XXIII,Andrés Pacheco de Melo y Avenida de Circunvalación Papa Juan XXIII
12253568161,-24.7696339,-65.4120562,Martina Silva de Gurruchaga,Ruta Nacional 9,Martina Silva de Gurruchaga y Ruta Nacional 9
12253568162,-24.7696434,-65.4119769,Avenida Bolivia,Martina Silva de Gurruchaga,Avenida Bolivia y Martina Silva de Gurruchaga
12254108856,-24.7742563,-65.3996523,Avenida Reyes Católicos,Los Tarcos,Avenida Reyes Católicos y Los Tarcos
12259994533,-24.7829335,-65.402074,Apolinario Figueroa,Del Milagro,Apolinario Figueroa y Del Milagro
12259994538,-24.7836725,-65.4004781,Avenida Uruguay,Doctor Luis Linares,Avenida Uruguay y Doctor Luis Linares
12259994585,-24.7866986,-65.3981157,Avenida Ejército del Norte,Raúl Augusto Cortázar,Avenida Ejército del Norte y Raúl Augusto Cortázar
12259994593,-24.7865925,-65.3981611,Avenida Ejército del Norte,Avenida Ricardo Solá,Avenida Ejército del Norte y Avenida Ricardo Solá
12287197559,-24.802287,-65.3928523,Las Diamelas,Los Gladiolos,Las Diamelas y Los Gladiolos
12287197560,-24.802332,-65.3928886,Las Capuchinas,Las Diamelas,Las Capuchinas y Las Diamelas
12882417099,-24.7959043,-65.3950911,Gabriel Gómez Recio,Nuestra Señora de Talavera,Gabriel Gómez Recio y Nuestra Señora de Talavera
12884511964,-24.780796,-65.4155938,Avenida Domingo Faustino Sarmiento,Avenida Entre Ríos,Avenida Domingo Faustino Sarmiento y Avenida Entre Ríos
12893847203,-24.7803282,-65.4239692,Avenida Entre Ríos,Rudecindo Ibazeta,Avenida Entre Ríos y Rudecindo Ibazeta
